,0
8596,1
8597,1
8598,1
8599,1
8600,1
8601,1
8602,1
8603,1
8604,1
8605,1
8606,1
8607,1
8608,0
8609,0
8610,0
8611,0
8612,0
8613,0
8614,0
8615,0
8616,0
8617,1
8618,1
8619,1
8620,1
8621,0
8622,0
8623,1
8624,1
8625,1
8626,1
8627,1
8628,1
8629,1
8630,1
8631,1
8632,1
8633,1
8634,1
8635,0
8636,1
8637,1
8638,1
8639,1
8640,1
8641,1
8642,1
8643,1
8644,1
8645,1
8646,1
8647,1
8648,1
8649,1
8650,1
8651,1
8652,1
8653,1
8654,1
8655,1
8656,0
8657,1
8658,1
8659,1
8660,1
8661,0
8662,1
8663,1
8664,1
8665,1
8666,1
8667,1
8668,1
8669,1
8670,1
8671,1
8672,0
8673,1
8674,1
8675,1
8676,1
8677,1
8678,1
8679,1
8680,1
8681,1
8682,1
8683,1
8684,1
8685,1
8686,1
8687,1
8688,1
8689,1
8690,1
8691,1
8692,1
8693,1
8694,0
8695,0
8696,1
8697,1
8698,1
8699,1
8700,1
8701,1
8702,1
8703,0
8704,1
8705,1
8706,1
8707,1
8708,1
8709,1
8710,0
8711,0
8712,1
8713,1
8714,1
8715,1
8716,1
8717,1
8718,0
8719,0
8720,1
8721,1
8722,1
8723,1
8724,1
8725,1
8726,1
8727,0
8728,1
8729,1
8730,1
8731,1
8732,1
8733,1
8734,1
8735,0
8736,1
8737,1
8738,1
8739,1
8740,0
8741,1
8742,0
8743,1
8744,0
8745,0
8746,0
8747,0
8748,1
8749,0
8750,0
8751,0
8752,0
8753,0
8754,0
8755,0
8756,0
8757,0
8758,0
8759,1
8760,0
8761,0
8762,0
8763,0
8764,0
8765,0
8766,0
8767,0
8768,0
8769,0
8770,1
8771,0
8772,0
8773,1
8774,1
8775,1
8776,1
8777,1
8778,0
8779,0
8780,1
8781,1
8782,1
8783,0
8784,0
8785,0
8786,0
8787,0
8788,1
8789,1
8790,0
8791,1
8792,0
8793,1
8794,0
8795,0
8796,0
8797,0
8798,0
8799,0
8800,0
8801,0
8802,1
8803,1
8804,0
8805,0
8806,1
8807,1
8808,1
8809,0
8810,0
8811,1
8812,0
8813,1
8814,1
8815,1
8816,0
8817,0
8818,1
8819,1
8820,1
8821,1
8822,1
8823,1
8824,0
8825,1
8826,1
8827,1
8828,1
8829,1
8830,1
8831,1
8832,1
8833,1
8834,1
8835,1
8836,1
8837,1
8838,1
8839,1
8840,1
8841,1
8842,1
8843,1
8844,1
8845,1
8846,0
8847,1
8848,1
8849,1
8850,1
8851,1
8852,0
8853,0
8854,0
8855,1
8856,1
8857,1
8858,1
8859,1
8860,1
8861,0
8862,1
8863,1
8864,1
8865,1
8866,1
8867,1
8868,1
8869,1
8870,1
8871,1
8872,1
8873,1
8874,0
8875,0
8876,1
8877,1
8878,1
8879,1
8880,1
8881,0
8882,0
8883,1
8884,1
8885,0
8886,0
8887,1
8888,1
8889,1
8890,1
8891,1
8892,1
8893,1
8894,1
8895,1
8896,1
8897,1
8898,1
8899,1
8900,1
8901,1
8902,0
8903,1
8904,1
8905,0
8906,1
8907,1
8908,1
8909,1
8910,1
8911,0
8912,1
8913,1
8914,1
8915,1
8916,1
8917,1
8918,1
8919,1
8920,1
8921,1
8922,1
8923,1
8924,1
8925,1
8926,1
8927,1
8928,1
8929,1
8930,1
8931,0
8932,1
8933,1
8934,0
8935,0
8936,0
8937,0
8938,0
8939,1
8940,1
8941,1
8942,1
8943,1
8944,0
8945,1
8946,1
8947,0
8948,0
8949,1
8950,1
8951,0
8952,1
8953,1
8954,1
8955,1
8956,0
8957,1
8958,0
8959,1
8960,1
8961,1
8962,1
8963,1
8964,1
8965,1
8966,1
8967,1
8968,1
8969,1
8970,1
8971,0
8972,1
8973,1
8974,0
8975,0
8976,0
8977,0
8978,0
8979,1
8980,1
8981,1
8982,1
8983,1
8984,1
8985,1
8986,0
8987,1
8988,1
8989,1
8990,1
8991,1
8992,1
8993,1
8994,1
8995,1
8996,0
8997,1
8998,0
8999,1
9000,1
9001,1
9002,1
9003,1
9004,1
9005,1
9006,0
9007,1
9008,1
9009,0
9010,1
9011,1
9012,1
9013,0
9014,1
9015,0
9016,1
9017,0
9018,1
9019,1
9020,1
9021,1
9022,1
9023,0
9024,0
9025,0
9026,1
9027,1
